22:24:21.95,->,ID,,DLC,,,DATA,,,,,
22:25:04.99,->,450,8,0,0,0,0,0,0,B,0,
22:25:04.99,->,550,8,10,0,0,0,0,0,0,50,
22:25:05.02,->,450,8,0,0,0,0,0,0,B,0,
22:25:05.06,->,550,8,10,0,0,0,0,0,0,70,
22:25:05.09,->,450,8,0,0,0,0,0,0,B,0,
22:25:05.09,->,550,8,10,0,0,0,0,0,0,90,
22:25:05.12,->,450,8,0,0,0,0,0,0,B,0,
22:25:05.16,->,550,8,10,0,0,0,0,0,0,B0,
22:25:05.19,->,450,8,0,0,0,0,0,0,B,0,
22:25:05.22,->,550,8,10,0,0,0,0,0,0,D0,
22:25:05.22,->,450,8,0,0,0,0,0,0,B,0,
22:25:05.26,->,550,8,10,0,0,0,0,0,0,30,
22:25:05.29,->,450,8,0,0,0,0,0,0,B,0,
22:25:05.32,->,550,8,10,0,0,0,0,0,0,50,
22:25:05.36,->,550,8,10,0,0,0,0,0,0,70,
22:25:05.36,->,450,8,0,0,0,0,0,0,B,0,
22:25:05.39,->,550,8,10,0,0,0,0,0,0,90,
22:25:05.42,->,450,8,0,0,0,0,0,0,B,0,
22:25:05.46,->,550,8,10,0,0,0,0,0,0,B0,
22:25:05.46,->,450,8,0,0,0,0,0,0,B,0,
22:25:05.49,->,550,8,10,0,0,0,0,0,0,D0,
22:25:05.52,->,450,8,0,0,0,0,0,0,B,0,
22:25:05.56,->,550,8,10,0,0,0,0,0,0,30,
22:25:05.59,->,450,8,0,0,0,0,0,0,B,0,
22:25:05.59,->,550,8,10,0,0,0,0,0,0,50,
22:25:05.62,->,450,8,0,0,0,0,0,0,B,0,
22:25:05.65,->,550,8,10,0,0,0,0,0,0,70,
22:25:05.69,->,450,8,0,0,0,0,0,0,B,0,
22:25:05.69,->,550,8,10,0,0,0,0,0,0,90,
22:25:05.72,->,450,8,0,0,0,0,0,0,B,0,
22:25:05.75,->,550,8,10,0,0,0,0,0,0,B0,
22:25:05.79,->,450,8,0,0,0,0,0,0,B,0,
22:25:05.82,->,550,8,10,0,0,0,0,0,0,D0,
22:25:05.82,->,450,8,0,0,0,0,0,0,B,0,
22:25:05.85,->,550,8,10,0,0,0,0,0,0,30,
22:25:05.89,->,450,8,0,0,0,0,0,0,B,0,
22:25:05.92,->,550,8,10,0,0,0,0,0,0,50,
22:25:05.92,->,550,8,10,0,0,0,0,0,0,70,
22:25:05.95,->,450,8,0,0,0,0,0,0,B,0,
22:25:05.99,->,550,8,10,0,0,0,0,0,0,90,
22:25:06.02,->,450,8,0,0,0,0,0,0,B,0,
22:25:06.05,->,550,8,10,0,0,0,0,0,0,B0,
22:25:06.05,->,450,8,0,0,0,0,0,0,B,0,
22:25:06.09,->,550,8,10,0,0,0,0,0,0,D0,
22:25:06.12,->,450,8,0,0,0,0,0,0,B,0,
22:25:06.15,->,550,8,10,0,0,0,0,0,0,30,
22:25:06.19,->,450,8,0,0,0,0,0,0,B,0,
22:25:06.19,->,550,8,10,0,0,0,0,0,0,50,
22:25:06.22,->,450,8,0,0,0,0,0,0,B,0,
22:25:06.25,->,550,8,10,0,0,0,0,0,0,70,
22:25:06.29,->,450,8,0,0,0,0,0,0,B,0,
22:25:06.29,->,550,8,10,0,0,0,0,0,0,90,
22:25:06.32,->,450,8,0,0,0,0,0,0,B,0,
22:25:06.35,->,550,8,10,0,0,0,0,0,0,B0,
22:25:06.39,->,450,8,0,0,0,0,0,0,B,0,
22:25:06.42,->,550,8,10,0,0,0,0,0,0,D0,
22:25:06.42,->,450,8,0,0,0,0,0,0,B,0,
22:25:06.45,->,550,8,10,0,0,0,0,0,0,30,
22:25:06.48,->,450,8,0,0,0,0,0,0,B,0,
22:25:06.52,->,550,8,10,0,0,0,0,0,0,50,
22:25:06.55,->,550,8,10,0,0,0,0,0,0,70,
22:25:06.55,->,450,8,0,0,0,0,0,0,B,0,
22:25:06.58,->,550,8,10,0,0,0,0,0,0,90,
22:25:06.62,->,450,8,0,0,0,0,0,0,B,0,
22:25:06.65,->,550,8,10,0,0,0,0,0,0,B0,
22:25:06.65,->,450,8,0,0,0,0,0,0,B,0,
22:25:06.68,->,550,8,10,0,0,0,0,0,0,D0,
22:25:06.72,->,450,8,0,0,0,0,0,0,B,0,
22:25:06.75,->,550,8,10,0,0,0,0,0,0,30,
22:25:06.78,->,450,8,0,0,0,0,0,0,B,0,
22:25:06.78,->,550,8,10,0,0,0,0,0,0,50,
22:25:06.82,->,450,8,0,0,0,0,0,0,B,0,
22:25:06.85,->,550,8,10,0,0,0,0,0,0,70,
22:25:06.88,->,450,8,0,0,0,0,0,0,B,0,
22:25:06.88,->,550,8,10,0,0,0,0,0,0,90,
22:25:06.92,->,450,8,0,0,0,0,0,0,B,0,
22:25:06.95,->,550,8,10,0,0,0,0,0,0,B0,
22:25:06.98,->,450,8,0,0,0,0,0,0,B,0,
22:25:07.02,->,550,8,10,0,0,0,0,0,0,D0,
22:25:07.02,->,450,8,0,0,0,0,0,0,B,0,
22:25:07.05,->,550,8,10,0,0,0,0,0,0,30,
22:25:07.08,->,450,8,0,0,0,0,0,0,B,0,
22:25:07.12,->,550,8,10,0,0,0,0,0,0,50,
22:25:07.12,->,450,8,0,0,0,0,0,0,B,0,
22:25:07.15,->,550,8,10,0,0,0,0,0,0,70,
22:25:07.18,->,550,8,10,0,0,0,0,0,0,90,
22:25:07.22,->,450,8,0,0,0,0,0,0,B,0,
22:25:07.25,->,550,8,10,0,0,0,0,0,0,B0,
22:25:07.25,->,450,8,0,0,0,0,0,0,B,0,
22:25:07.28,->,550,8,10,0,0,0,0,0,0,D0,
22:25:07.32,->,450,8,0,0,0,0,0,0,B,0,
22:25:07.35,->,550,8,10,0,0,0,0,0,0,30,
22:25:07.38,->,450,8,0,0,0,0,0,0,B,0,
22:25:07.38,->,550,8,10,0,0,0,0,0,0,50,
22:25:07.41,->,450,8,0,0,0,0,0,0,B,0,
22:25:07.45,->,550,8,10,0,0,0,0,0,0,70,
22:25:07.48,->,450,8,0,0,0,0,0,0,B,0,
22:25:07.48,->,550,8,10,0,0,0,0,0,0,90,
22:25:07.51,->,450,8,0,0,0,0,0,0,B,0,
22:25:07.55,->,550,8,10,0,0,0,0,0,0,B0,
22:25:07.58,->,450,8,0,0,0,0,0,0,B,0,
22:25:07.61,->,550,8,10,0,0,0,0,0,0,D0,
22:25:07.61,->,450,8,0,0,0,0,0,0,B,0,
22:25:07.65,->,550,8,10,0,0,0,0,0,0,30,
22:25:07.68,->,450,8,0,0,0,0,0,0,B,0,
22:25:07.71,->,550,8,10,0,0,0,0,0,0,50,
22:25:07.75,->,450,8,0,0,0,0,0,0,B,0,
22:25:07.75,->,550,8,10,0,0,0,0,0,0,70,
22:25:07.78,->,550,8,10,0,0,0,0,0,0,90,
22:25:07.81,->,450,8,0,0,0,0,0,0,B,0,
22:25:07.85,->,550,8,10,0,0,0,0,0,0,B0,
22:25:07.88,->,450,8,0,0,0,0,0,0,B,0,
22:25:07.88,->,550,8,10,0,0,0,0,0,0,D0,
22:25:07.91,->,450,8,0,0,0,0,0,0,B,0,
22:25:07.95,->,550,8,10,0,0,0,0,0,0,30,
22:25:07.98,->,450,8,0,0,0,0,0,0,B,0,
22:25:07.98,->,550,8,10,0,0,0,0,0,0,50,
22:25:08.01,->,450,8,0,0,0,0,0,0,B,0,
22:25:08.05,->,550,8,10,0,0,0,0,0,0,70,
22:25:08.08,->,450,8,0,0,0,0,0,0,B,0,
22:25:08.11,->,550,8,10,0,0,0,0,0,0,90,
22:25:08.11,->,450,8,0,0,0,0,0,0,B,0,
22:25:08.15,->,550,8,10,0,0,0,0,0,0,B0,
22:25:08.18,->,450,8,0,0,0,0,0,0,B,0,
22:25:08.21,->,550,8,10,0,0,0,0,0,0,D0,
22:25:08.21,->,450,8,0,0,0,0,0,0,B,0,
22:25:08.25,->,550,8,10,0,0,0,0,0,0,30,
22:25:08.28,->,450,8,0,0,0,0,0,0,B,0,
22:25:08.31,->,550,8,10,0,0,0,0,0,0,50,
22:25:08.35,->,450,8,0,0,0,0,0,0,B,0,
22:25:08.35,->,550,8,10,0,0,0,0,0,0,70,
22:25:08.38,->,450,8,0,0,0,0,0,0,B,0,
22:25:08.41,->,550,8,10,0,0,0,0,0,0,90,
22:25:08.44,->,550,8,10,0,0,0,0,0,0,B0,
22:25:08.48,->,540,8,4,0,0,0,0,0,0,0,
22:25:08.48,->,550,8,10,0,0,0,0,0,0,D0,
22:25:08.51,->,450,8,0,0,0,0,0,0,B,0,
22:25:08.54,->,550,8,10,0,0,0,0,0,0,30,
22:25:08.58,->,540,8,4,0,0,0,0,0,24,0,
22:25:08.58,->,550,8,10,0,0,0,0,0,0,50,
22:25:08.61,->,450,8,0,0,0,0,0,0,B,0,
22:25:08.64,->,550,8,10,0,0,0,0,0,0,70,
22:25:08.68,->,540,8,6,0,0,0,0,0,0,0,
22:25:08.71,->,550,8,10,0,0,0,0,0,0,90,
22:25:08.71,->,450,8,0,0,0,0,0,0,B,0,
22:25:08.74,->,540,8,2,1,65,1,11,0,1,59,
22:25:08.78,->,540,8,6,0,0,0,0,0,0,0,
22:25:08.81,->,550,8,10,0,0,0,0,0,0,D0,
22:25:08.81,->,450,8,0,0,0,0,0,0,B,0,
22:25:08.84,->,541,8,2,0,0,0,0,0,FF,FF,
22:25:08.88,->,540,8,6,0,0,0,0,0,0,0,
22:25:08.91,->,550,8,10,0,0,0,0,0,0,50,
22:25:08.94,->,450,8,0,0,0,0,0,0,B,0,
22:25:08.94,->,540,8,4,0,0,0,0,0,F,0,
22:25:08.98,->,550,8,10,0,0,0,0,0,0,90,
22:25:09.01,->,450,8,0,0,0,0,0,0,B,0,
22:25:09.04,->,550,8,10,0,0,0,0,0,0,B0,
22:25:09.08,->,540,8,4,0,0,0,0,0,D,0,
22:25:09.08,->,550,8,10,0,0,0,0,0,0,D0,
22:25:09.11,->,450,8,0,0,0,0,0,0,B,0,
22:25:09.14,->,550,8,10,0,0,0,0,0,0,30,
22:25:09.18,->,540,8,4,0,0,0,0,0,A,0,
22:25:09.18,->,550,8,10,0,0,0,0,0,0,50,
22:25:09.21,->,450,8,0,0,0,0,0,0,B,0,
22:25:09.24,->,550,8,10,0,0,0,0,0,0,70,
22:25:09.28,->,540,8,6,0,0,0,0,0,0,0,
22:25:09.31,->,550,8,10,0,0,0,0,0,0,90,
22:25:09.31,->,450,8,0,0,0,0,0,0,B,0,
22:25:09.34,->,550,8,10,0,0,0,0,0,0,B0,
22:25:09.37,->,540,8,6,0,0,0,0,0,0,0,
22:25:09.41,->,550,8,10,0,0,0,0,0,0,D0,
22:25:09.41,->,450,8,0,0,0,0,0,0,B,0,
22:25:09.44,->,540,8,2,5,A4,1,11,0,1,59,
22:25:09.47,->,540,8,6,0,0,0,0,0,0,0,
22:25:09.51,->,550,8,10,0,0,0,0,0,0,50,
22:25:09.54,->,450,8,0,0,0,0,0,0,B,0,
22:25:09.54,->,541,8,2,0,0,0,0,0,FF,FF,
22:25:09.57,->,540,8,6,0,0,0,0,0,0,0,
22:25:09.61,->,550,8,10,0,0,0,0,0,0,90,
22:25:09.64,->,550,8,10,0,0,0,0,0,0,B0,
22:25:09.67,->,540,8,4,0,F,0,0,0,B,0,
22:25:09.67,->,550,8,10,0,0,0,0,0,0,D0,
22:25:09.71,->,450,8,0,0,0,0,0,0,B,0,
22:25:09.74,->,550,8,10,0,0,0,0,0,0,30,
22:25:09.77,->,540,8,4,0,F,0,0,0,B,0,
22:25:09.77,->,550,8,10,0,0,0,0,0,0,50,
22:25:09.81,->,450,8,0,0,0,0,0,0,B,0,
22:25:09.84,->,550,8,10,0,0,0,0,0,0,70,
22:25:09.87,->,540,8,6,0,0,0,0,0,0,0,
22:25:09.91,->,550,8,10,0,0,0,0,0,0,90,
22:25:09.91,->,450,8,0,0,0,0,0,0,B,0,
22:25:09.94,->,550,8,10,0,0,0,0,0,0,B0,
22:25:09.97,->,540,8,6,0,0,0,0,0,0,0,
22:25:10.01,->,550,8,10,0,0,0,0,0,0,D0,
22:25:10.04,->,450,8,0,0,0,0,0,0,B,0,
22:25:10.04,->,541,8,2,0,0,0,0,0,FF,FF,
22:25:10.07,->,540,8,6,0,0,0,0,0,0,0,
22:25:10.11,->,550,8,10,0,0,0,0,0,0,50,
22:25:10.14,->,450,8,0,0,0,0,0,0,B,0,
22:25:10.14,->,541,8,2,0,0,0,0,0,FF,FF,
22:25:10.17,->,540,8,6,0,0,0,0,0,0,0,
22:25:10.21,->,550,8,10,0,0,0,0,0,0,90,
22:25:10.24,->,550,8,10,0,0,0,0,0,0,B0,
22:25:10.27,->,540,8,4,0,F,0,0,0,B,0,
22:25:10.27,->,550,8,10,0,0,0,0,0,0,D0,
22:25:10.31,->,450,8,0,0,0,0,0,0,B,0,
22:25:10.34,->,550,8,10,0,0,0,0,0,0,30,
22:25:10.37,->,540,8,4,0,F,0,0,0,B,0,
22:25:10.40,->,550,8,10,0,0,0,0,0,0,50,
22:25:10.40,->,450,8,0,0,0,0,0,0,B,0,
22:25:10.44,->,550,8,10,0,0,0,0,0,0,70,
22:25:10.47,->,540,8,6,0,0,0,0,0,0,0,
22:25:10.50,->,550,8,10,0,0,0,0,0,0,90,
22:25:10.54,->,450,8,0,0,0,0,0,0,B,0,
22:25:10.54,->,550,8,10,0,0,0,0,0,0,B0,
22:25:10.57,->,540,8,6,0,0,0,0,0,0,0,
22:25:10.60,->,550,8,10,0,0,0,0,0,0,D0,
22:25:10.64,->,450,8,0,0,0,0,0,0,B,0,
22:25:10.64,->,540,8,2,6,D2,1,11,0,1,57,
22:25:10.67,->,540,8,6,0,0,0,0,0,0,0,
22:25:10.70,->,550,8,10,0,0,0,0,0,0,50,
22:25:10.74,->,450,8,0,0,0,0,0,0,B,0,
22:25:10.77,->,541,8,2,0,0,0,0,0,FF,FF,
22:25:10.77,->,540,8,6,0,0,0,0,0,0,0,
22:25:10.80,->,550,8,10,0,0,0,0,0,0,90,
22:25:10.84,->,550,8,10,0,0,0,0,0,0,B0,
22:25:10.87,->,540,8,4,0,1B,0,0,0,B,0,
22:25:10.87,->,550,8,10,0,0,0,0,0,0,D0,
22:25:10.90,->,450,8,0,0,0,0,0,0,B,0,
22:25:10.94,->,550,8,10,0,0,0,0,0,0,30,
22:25:10.97,->,540,8,4,0,1B,0,0,0,B,0,
22:25:11.00,->,550,8,10,0,0,0,0,0,0,50,
22:25:11.00,->,450,8,0,0,0,0,0,0,B,0,
22:25:11.04,->,550,8,10,0,0,0,0,0,0,70,
22:25:11.07,->,540,8,6,0,0,0,0,0,0,0,
22:25:11.10,->,550,8,10,0,0,0,0,0,0,90,
22:25:11.14,->,450,8,0,0,0,0,0,0,B,0,
22:25:11.14,->,540,8,2,6,C7,1,11,0,1,56,
22:25:11.17,->,540,8,6,0,0,0,0,0,0,0,
22:25:11.20,->,550,8,10,0,0,0,0,0,0,D0,
22:25:11.24,->,450,8,0,0,0,0,0,0,B,0,
22:25:11.27,->,541,8,2,0,0,0,0,0,0,0,
22:25:11.27,->,540,8,6,0,0,0,0,0,0,0,
22:25:11.30,->,550,8,10,0,0,0,0,0,0,50,
22:25:11.34,->,450,8,0,0,0,0,0,0,B,0,
22:25:11.37,->,541,8,2,0,0,0,0,0,0,0,
22:25:11.37,->,540,8,6,0,0,0,0,0,0,0,
22:25:11.40,->,550,8,10,0,0,0,0,0,0,90,
22:25:11.43,->,450,8,0,0,0,0,0,0,B,0,
22:25:11.47,->,540,8,4,0,1B,0,0,0,C,0,
22:25:11.47,->,550,8,10,0,0,0,0,0,0,D0,
22:25:11.50,->,450,8,0,0,0,0,0,0,B,0,
22:25:11.53,->,550,8,10,0,0,0,0,0,0,30,
22:25:11.57,->,540,8,4,0,19,0,0,0,C,0,
22:25:11.60,->,550,8,10,0,0,0,0,0,0,50,
22:25:11.60,->,450,8,0,0,0,0,0,0,B,0,
22:25:11.63,->,550,8,10,0,0,0,0,0,0,70,
22:25:11.67,->,540,8,4,0,19,0,0,0,B,0,
22:25:11.70,->,550,8,10,0,0,0,0,0,0,90,
22:25:11.73,->,450,8,0,0,0,0,0,0,B,0,
22:25:11.73,->,550,8,10,0,0,0,0,0,0,B0,
22:25:11.77,->,540,8,6,0,0,0,0,0,0,0,
22:25:11.80,->,550,8,10,0,0,0,0,0,0,D0,
22:25:11.83,->,450,8,0,0,0,0,0,0,B,0,
22:25:11.83,->,540,8,2,6,ED,1,11,0,1,54,
22:25:11.87,->,540,8,6,0,0,0,0,0,0,0,
22:25:11.90,->,550,8,10,0,0,0,0,0,0,50,
22:25:11.93,->,450,8,0,0,0,0,0,0,B,0,
22:25:11.97,->,541,8,2,0,0,0,0,0,0,0,
22:25:11.97,->,540,8,6,0,0,0,0,0,0,0,
22:25:12.00,->,550,8,10,0,0,0,0,0,0,90,
22:25:12.03,->,450,8,0,0,0,0,0,0,B,0,
22:25:12.07,->,541,8,2,0,0,0,0,0,0,0,
22:25:12.07,->,550,8,10,0,0,0,0,0,0,D0,
22:25:12.10,->,450,8,0,0,0,0,0,0,B,0,
22:25:12.13,->,550,8,10,0,0,0,0,0,0,30,
22:25:12.17,->,540,8,4,0,19,0,0,0,C,0,
22:25:12.20,->,550,8,10,0,0,0,0,0,0,50,
22:25:12.20,->,450,8,0,0,0,0,0,0,B,0,
22:25:12.23,->,550,8,10,0,0,0,0,0,0,70,
22:25:12.27,->,540,8,4,0,19,0,0,0,C,0,
22:25:12.30,->,550,8,10,0,0,0,0,0,0,90,
22:25:12.33,->,450,8,0,0,0,0,0,0,B,0,
22:25:12.33,->,550,8,10,0,0,0,0,0,0,B0,
22:25:12.37,->,540,8,6,0,0,0,0,0,0,0,
22:25:12.40,->,550,8,10,0,0,0,0,0,0,D0,
22:25:12.43,->,450,8,0,0,0,0,0,0,B,0,
22:25:12.43,->,540,8,2,7,27,1,11,0,1,52,
22:25:12.47,->,540,8,6,0,0,0,0,0,0,0,
22:25:12.50,->,550,8,10,0,0,0,0,0,0,50,
22:25:12.53,->,450,8,0,0,0,0,0,0,B,0,
22:25:12.56,->,541,8,2,0,0,0,0,0,0,0,
22:25:12.56,->,540,8,6,0,0,0,0,0,0,0,
22:25:12.60,->,550,8,10,0,0,0,0,0,0,90,
22:25:12.63,->,450,8,0,0,0,0,0,0,B,0,
22:25:12.66,->,541,8,2,0,0,0,0,0,0,0,
22:25:12.66,->,540,8,6,0,0,0,0,0,0,0,
22:25:12.70,->,550,8,10,0,0,0,0,0,0,D0,
22:25:12.73,->,450,8,0,0,0,0,0,0,B,0,
22:25:12.76,->,541,8,2,0,0,0,0,0,0,0,
22:25:12.80,->,550,8,10,0,0,0,0,0,0,50,
22:25:12.80,->,450,8,0,0,0,0,0,0,B,0,
22:25:12.83,->,550,8,10,0,0,0,0,0,0,70,
22:25:12.86,->,540,8,4,0,19,0,0,0,B,0,
22:25:12.90,->,550,8,10,0,0,0,0,0,0,90,
22:25:12.90,->,450,8,0,0,0,0,0,0,B,0,
22:25:12.93,->,550,8,10,0,0,0,0,0,0,B0,
22:25:12.96,->,540,8,4,0,19,0,0,0,C,0,
22:25:13.00,->,550,8,10,0,0,0,0,0,0,D0,
22:25:13.03,->,450,8,0,0,0,0,0,0,B,0,
22:25:13.03,->,550,8,10,0,0,0,0,0,0,30,
22:25:13.06,->,540,8,6,0,0,0,0,0,0,0,
22:25:13.10,->,550,8,10,0,0,0,0,0,0,50,
22:25:13.13,->,450,8,0,0,0,0,0,0,B,0,
22:25:13.13,->,540,8,2,7,3,1,11,0,1,50,
22:25:13.16,->,540,8,6,0,0,0,0,0,0,0,
22:25:13.20,->,550,8,10,0,0,0,0,0,0,90,
22:25:13.23,->,450,8,0,0,0,0,0,0,B,0,
22:25:13.26,->,541,8,2,0,0,0,0,0,0,0,
22:25:13.26,->,540,8,6,0,0,0,0,0,0,0,
22:25:13.30,->,550,8,10,0,0,0,0,0,0,D0,
22:25:13.33,->,450,8,0,0,0,0,0,0,B,0,
22:25:13.36,->,541,8,2,0,0,0,0,0,0,0,
22:25:13.36,->,540,8,6,0,0,0,0,0,0,0,
22:25:13.40,->,550,8,10,0,0,0,0,0,0,50,
22:25:13.43,->,450,8,0,0,0,0,0,0,B,0,
22:25:13.46,->,541,8,2,0,0,0,0,0,0,0,
22:25:13.46,->,540,8,6,0,0,0,0,0,0,0,
22:25:13.49,->,550,8,10,0,0,0,0,0,0,90,
22:25:13.53,->,450,8,0,0,0,0,0,0,B,0,
22:25:13.56,->,540,8,4,0,18,0,0,0,B,0,
22:25:13.59,->,550,8,10,0,0,0,0,0,0,D0,
22:25:13.59,->,450,8,0,0,0,0,0,0,B,0,
22:25:13.63,->,550,8,10,0,0,0,0,0,0,30,
22:25:13.66,->,540,8,4,0,18,0,0,0,C,0,
22:25:13.69,->,550,8,10,0,0,0,0,0,0,50,
22:25:13.73,->,450,8,0,0,0,0,0,0,B,0,
22:25:13.73,->,550,8,10,0,0,0,0,0,0,70,
22:25:13.76,->,540,8,4,0,18,0,0,0,B,0,
22:25:13.79,->,550,8,10,0,0,0,0,0,0,90,
22:25:13.83,->,450,8,0,0,0,0,0,0,B,0,
22:25:13.86,->,550,8,10,0,0,0,0,0,0,B0,
22:25:13.86,->,540,8,6,0,0,0,0,0,0,0,
22:25:13.89,->,550,8,10,0,0,0,0,0,0,D0,
22:25:13.93,->,450,8,0,0,0,0,0,0,B,0,
22:25:13.96,->,540,8,2,6,D3,1,11,0,1,4D,
22:25:13.99,->,540,8,6,0,0,0,0,0,0,0,
22:25:13.99,->,550,8,10,0,0,0,0,0,0,50,
22:25:14.03,->,450,8,0,0,0,0,0,0,B,0,
22:25:14.06,->,541,8,2,0,0,0,0,0,0,0,
22:25:14.09,->,540,8,6,0,0,0,0,0,0,0,
22:25:14.09,->,550,8,10,0,0,0,0,0,0,90,
22:25:14.13,->,450,8,0,0,0,0,0,0,B,0,
22:25:14.16,->,540,8,4,0,18,0,0,0,C,0,
22:25:14.19,->,550,8,10,0,0,0,0,0,0,D0,
22:25:14.19,->,450,8,0,0,0,0,0,0,B,0,
22:25:14.23,->,550,8,10,0,0,0,0,0,0,30,
22:25:14.26,->,540,8,4,0,18,0,0,0,C,0,
22:25:14.29,->,550,8,10,0,0,0,0,0,0,50,
22:25:14.32,->,450,8,0,0,0,0,0,0,B,0,
22:25:14.32,->,550,8,10,0,0,0,0,0,0,70,
22:25:14.36,->,540,8,4,0,18,0,0,0,C,0,
22:25:14.39,->,550,8,10,0,0,0,0,0,0,90,
22:25:14.42,->,450,8,0,0,0,0,0,0,B,0,
22:25:14.46,->,550,8,10,0,0,0,0,0,0,B0,
22:25:14.46,->,540,8,6,0,0,0,0,0,0,0,
22:25:14.49,->,550,8,10,0,0,0,0,0,0,D0,
22:25:14.52,->,450,8,0,0,0,0,0,0,B,0,
22:25:14.56,->,540,8,2,7,26,1,11,0,1,4B,
22:25:14.56,->,540,8,6,0,0,0,0,0,0,0,
22:25:14.59,->,550,8,10,0,0,0,0,0,0,50,
22:25:14.62,->,450,8,0,0,0,0,0,0,B,0,
22:25:14.66,->,541,8,2,0,0,0,0,0,0,0,
22:25:14.69,->,540,8,6,0,0,0,0,0,0,0,
22:25:14.69,->,550,8,10,0,0,0,0,0,0,90,
22:25:14.72,->,450,8,0,0,0,0,0,0,B,0,
22:25:14.76,->,541,8,2,0,0,0,0,0,0,0,
22:25:14.79,->,550,8,10,0,0,0,0,0,0,D0,
22:25:14.79,->,450,8,0,0,0,0,0,0,B,0,
22:25:14.82,->,550,8,10,0,0,0,0,0,0,30,
22:25:14.86,->,540,8,4,0,16,0,0,0,C,0,
22:25:14.89,->,550,8,10,0,0,0,0,0,0,50,
22:25:14.92,->,450,8,0,0,0,0,0,0,B,0,
22:25:14.92,->,550,8,10,0,0,0,0,0,0,70,
22:25:14.96,->,540,8,4,0,16,0,0,0,C,0,
22:25:14.99,->,550,8,10,0,0,0,0,0,0,90,
22:25:15.02,->,450,8,0,0,0,0,0,0,B,0,
22:25:15.06,->,550,8,10,0,0,0,0,0,0,B0,
22:25:15.06,->,540,8,6,0,0,0,0,0,0,0,
22:25:15.09,->,550,8,10,0,0,0,0,0,0,D0,
22:25:15.12,->,450,8,0,0,0,0,0,0,B,0,
22:25:15.16,->,540,8,2,7,76,1,11,0,1,49,
22:25:15.16,->,540,8,6,0,0,0,0,0,0,0,
22:25:15.19,->,550,8,10,0,0,0,0,0,0,50,
22:25:15.22,->,450,8,0,0,0,0,0,0,B,0,
22:25:15.26,->,541,8,2,0,0,0,0,0,0,0,
22:25:15.29,->,540,8,6,0,0,0,0,0,0,0,
22:25:15.29,->,550,8,10,0,0,0,0,0,0,90,
22:25:15.32,->,450,8,0,0,0,0,0,0,B,0,
22:25:15.35,->,541,8,2,0,0,0,0,0,0,0,
22:25:15.39,->,540,8,6,0,0,0,0,0,0,0,
22:25:15.39,->,550,8,10,0,0,0,0,0,0,D0,
22:25:15.42,->,450,8,0,0,0,0,0,0,B,0,
22:25:15.45,->,541,8,2,0,0,0,0,0,0,0,
22:25:15.49,->,550,8,10,0,0,0,0,0,0,50,
22:25:15.49,->,450,8,0,0,0,0,0,0,B,0,
22:25:15.52,->,550,8,10,0,0,0,0,0,0,70,
22:25:15.55,->,540,8,4,0,1A,0,0,0,C,0,
22:25:15.59,->,550,8,10,0,0,0,0,0,0,90,
22:25:15.62,->,450,8,0,0,0,0,0,0,B,0,
22:25:15.62,->,550,8,10,0,0,0,0,0,0,B0,
22:25:15.65,->,540,8,4,0,1A,0,0,0,C,0,
22:25:15.69,->,550,8,10,0,0,0,0,0,0,D0,
22:25:15.72,->,450,8,0,0,0,0,0,0,B,0,
22:25:15.75,->,550,8,10,0,0,0,0,0,0,30,
22:25:15.75,->,540,8,6,0,0,0,0,0,0,0,
22:25:15.79,->,550,8,10,0,0,0,0,0,0,50,
22:25:15.82,->,450,8,0,0,0,0,0,0,B,0,
22:25:15.85,->,540,8,2,7,66,1,11,0,1,47,
22:25:15.89,->,540,8,6,0,0,0,0,0,0,0,
22:25:15.89,->,550,8,10,0,0,0,0,0,0,90,
22:25:15.92,->,450,8,0,0,0,0,0,0,B,0,
22:25:15.95,->,541,8,2,0,0,0,0,0,0,0,
22:25:15.99,->,540,8,6,0,0,0,0,0,0,0,
22:25:15.99,->,550,8,10,0,0,0,0,0,0,D0,
22:25:16.02,->,450,8,0,0,0,0,0,0,B,0,
22:25:16.05,->,541,8,2,0,0,0,0,0,0,0,
22:25:16.09,->,540,8,6,0,0,0,0,0,0,0,
22:25:16.09,->,550,8,10,0,0,0,0,0,0,50,
22:25:16.12,->,450,8,0,0,0,0,0,0,B,0,
22:25:16.15,->,541,8,2,0,0,0,0,0,0,0,
22:25:16.19,->,550,8,10,0,0,0,0,0,0,90,
22:25:16.22,->,450,8,0,0,0,0,0,0,B,0,
22:25:16.22,->,550,8,10,0,0,0,0,0,0,B0,
22:25:16.25,->,540,8,4,0,1A,0,0,0,B,0,
22:25:16.29,->,550,8,10,0,0,0,0,0,0,D0,
22:25:16.32,->,450,8,0,0,0,0,0,0,B,0,
22:25:16.32,->,550,8,10,0,0,0,0,0,0,30,
22:25:16.35,->,540,8,4,0,1A,0,0,0,C,0,
22:25:16.39,->,550,8,10,0,0,0,0,0,0,50,
22:25:16.42,->,450,8,0,0,0,0,0,0,B,0,
22:25:16.45,->,550,8,10,0,0,0,0,0,0,70,
22:25:16.45,->,540,8,6,0,0,0,0,0,0,0,
22:25:16.49,->,550,8,10,0,0,0,0,0,0,90,
22:25:16.52,->,450,8,0,0,0,0,0,0,B,0,
22:25:16.55,->,540,8,2,6,FF,1,11,0,1,45,
22:25:16.59,->,540,8,6,0,0,0,0,0,0,0,
